CowKey,Herd,CowExternalKey,LifetimeID,PedigreeNumber,ElectronicID,RemovalDate,BirthDate,BoughtDate,ToCullDate,LactationNumber,LactNumberEst,BW,BWReliability,Name,Breed,Sire,Dam,DamExternalKey,comment,InitialLactationStatus,InitialDueSire,InitialDueDate,RemovalFate,RemovalReason1,RemovalReason2,RemovalReason3,RemovalComment,StockClass,ABVFat,ABVProtein,ABVMilk,TransferID,PW,CowNumber,PWRel,ExpCalfPW,ExpCalfPWRel
543,2669680,15592541,JKRP-98-43,,,,12/08/1998,,,,FALSE,68,37,,F,662502,XVX-90-6         ,8882568,,,,,,,,,,HEIFER,,,,,83.6,98043,19.2,,
544,2669680,15592540,JKRP-98-42,,,,12/08/1998,,,,FALSE,42,38,,F,63999,XVX-93-49        ,11202241,,,,,,,,,,HEIFER,,,,,53.8,98042,19.6,,
545,2669680,15592539,JKRP-98-41,,,,11/08/1998,,,,FALSE,62,33,,F,662300,XVX-95-44        ,12761275,,,,,,,,,,HEIFER,,,,,77.2,98041,17.2,80.9,16.9
546,2669680,15592538,JKRP-98-40,,,,11/08/1998,,,,FALSE,59,24,,F,663735,DGDW-93-25       ,10820894,,,,,,,,,,HEIFER,,,,,77.6,98040,12.5,81.1,15.7
547,2669680,15592537,JKRP-98-39,,,,10/08/1998,,,,FALSE,64,37,,F,662502,DGDW-93-5        ,10820880,,,,,,,,,,HEIFER,,,,,78.1,98039,19,,
548,2669680,15592536,JKRP-98-38,,,,10/08/1998,,,,FALSE,37,38,,F,63999,XVX-93-60        ,11202222,,,,,,,,,,HEIFER,,,,,43.7,98038,19.8,,
549,2669680,15592535,JKRP-98-37,,,,9/08/1998,,,,FALSE,59,23,,F13J3,663740,DGDW-94-35       ,11899628,,,,,,,,,,HEIFER,,,,,82.4,98037,11.9,83.5,15.6
550,2669680,15592534,JKRP-98-36,,,,9/08/1998,,,,FALSE,74,37,,F13J1,662507,XVX-93-15        ,11202226,,,,,,,,,,HEIFER,,,,,95.7,98036,19.1,89.6,17.4
551,2669680,15592533,JKRP-98-35,,,,8/08/1998,,,,FALSE,53,37,,F,662300,XVX-95-29        ,12761304,,,,,,,,,,HEIFER,,,,,66.3,98035,19.1,75.4,17.4
552,2669680,15592532,JKRP-98-34,,,,7/08/1998,,,,FALSE,54,34,,F,662300,XVX-95-56        ,12761281,,,,,,,,,,HEIFER,,,,,,98034,,,
553,2669680,15592531,JKRP-98-33,,,,7/08/1998,,,,FALSE,47,38,,F,662246,XVX-92-24        ,10489339,,,,,,,,,,HEIFER,,,,,63.3,98033,19.9,,
554,2669680,15592530,JKRP-98-32,,,,7/08/1998,,,,FALSE,54,22,,F,663737,DGDW-94-3        ,11899597,,,,,,,,,,HEIFER,,,,,69.7,98032,11.6,77.1,15.5
555,2669680,15592529,JKRP-98-31,,,,7/08/1998,,,,FALSE,80,35,,F10J2,662507,XVX-89-35        ,8127133,,,,,,,,,,HEIFER,,,,,110.2,98031,18.1,96.3,17.1
556,2669680,15592528,JKRP-98-30,,,,7/08/1998,,,,FALSE,54,37,,F,662300,GTML-95-6        ,13122219,,,,,,,,,,HEIFER,,,,,66.2,98030,19.3,,
557,2669680,15592527,JKRP-98-29,,,,7/08/1998,,,,FALSE,59,37,,F,662502,XVX-92-51        ,10489338,,,,,,,,,,HEIFER,,,,,73.3,98029,19.1,78.4,17.4
558,2669680,15592526,JKRP-98-28,,,,6/08/1998,,,,FALSE,76,38,,F12J4,662507,XVX-85-26        ,4895484,,,,,,,,,,HEIFER,,,,,104.4,98028,19.7,,
559,2669680,15570442,JKRP-98-11,,,,2/08/1998,,,,FALSE,50,36,,F13J1,662502,XVX-92-28        ,10489332,,,,,,,,,,HEIFER,,,,,65.4,98011,18.8,74.4,17.3
560,2669680,15457114,JKRP-98-21,,,,4/08/1998,,,,FALSE,38,37,,F,63999,XVX-93-56        ,11202250,,,,,,,,,,HEIFER,,,,,45.7,98021,19.3,,
561,2669680,15457113,JKRP-98-20,,,,4/08/1998,,,,FALSE,12,30,,F11J1,663338,XVX-89-14        ,8127106,,,,,,,,,,HEIFER,,,,,16.5,98020,15.5,49.5,16.4
562,2669680,15457112,JKRP-98-19,,,,4/08/1998,,,,FALSE,37,38,,F,63999,XVX-92-14        ,10489316,,,,,,,,,,HEIFER,,,,,47.1,98019,19.9,65.9,17.6
563,2669680,15457111,JKRP-98-18,,,,4/08/1998,,,,FALSE,53,37,,F,662300,GTML-95-40       ,13122244,,,,,,,,,,HEIFER,,,,,65.8,98018,19.2,75.1,17.4
564,2669680,15457110,JKRP-98-17,,,,4/08/1998,,,,FALSE,36,36,,F12J4,63999,XVX-88-40        ,8127168,,,,,,,,,,HEIFER,,,,,52.8,98017,19,,
565,2669680,15457109,JKRP-98-16,,,,3/08/1998,,,,FALSE,46,36,,F,662502,XVX-91-57        ,9637455,,,,,,,,,,HEIFER,,,,,57.6,98016,19,,
566,2669680,15457108,JKRP-98-15,,,,2/08/1998,,,,FALSE,53,37,,F,662300,FCLQ-95-73       ,13099163,,,,,,,,,,HEIFER,,,,,72.1,98015,19.1,77.9,17.4
567,2669680,15457107,JKRP-98-14,,,,2/08/1998,,,,FALSE,70,36,,F,662502,XVX-94-32        ,12087304,,,,,,,,,,HEIFER,,,,,86.1,98014,18.6,85.3,17.2
568,2669680,15457106,JKRP-98-13,,,,2/08/1998,,,,FALSE,76,36,,F,662507,XVX-91-19        ,9637442,,,,,,,,,,HEIFER,,,,,100,98013,18.6,,
569,2669680,15457105,JKRP-98-12,,,2/03/1999,2/08/1998,,,,FALSE,64,36,,F,662507,XVX-85-55        ,4895374,,,,,CULLED,BADTYPE,,,,CALF,,,,,,98012,,,
570,2669680,15447779,JKRP-98-27,,,,6/08/1998,,,,FALSE,47,39,,F,63999,XVX-91-2         ,9637465,,,,,,,,,,HEIFER,,,,,57.6,98027,20.4,,
571,2669680,15447778,JKRP-98-26,,,,6/08/1998,,,,FALSE,66,36,,F,662502,XVX-93-36        ,11202204,,,,,,,,,,HEIFER,,,,,85.2,98026,18.8,,
572,2669680,15447777,JKRP-98-25,,,,5/08/1998,,,,FALSE,43,38,,F12J2,63999,XVX-93-53        ,11202212,,,,,,,,,,HEIFER,,,,,58.2,98025,19.9,70.8,17.6
573,2669680,15447776,JKRP-98-24,,,,5/08/1998,,,,FALSE,79,37,,F,662507,XVX-93-3         ,11202198,,,,,,,,,,HEIFER,,,,,104.5,98024,19.1,,
574,2669680,15447775,JKRP-98-23,,,,5/08/1998,,,,FALSE,31,22,,F,663742,DGDW-93-48       ,10820888,,,,,,,,,,HEIFER,,,,,36.8,98023,11.3,60.7,15.5
575,2669680,15447774,JKRP-98-22,,,,5/08/1998,,,,FALSE,31,19,,F,663742,DGDW-93-32       ,10820892,,,,,,,,,,HEIFER,,,,,37.4,98022,9.8,61,15.1
576,2669680,15447773,JKRP-98-10,,,2/03/1999,31/07/1998,,,,FALSE,57,33,,F,662502,XVX-90-1         ,8882586,,,,,CULLED,BADTYPE,,,,CALF,,,,,,98010,,,
577,2669680,15447772,JKRP-98-9,,,,31/07/1998,,,,FALSE,54,35,,F,662502,XVX-91-9         ,9641084,,,,,,,,,,HEIFER,,,,,70.6,98009,18.3,,
578,2669680,15447771,JKRP-98-8,,,,30/07/1998,,,,FALSE,63,37,,F12A2,662300,FCLQ-95-70       ,13099114,,,,,,,,,,HEIFER,,,,,86.4,98008,19.2,84.9,17.4
579,2669680,15447770,JKRP-98-7,,,,30/07/1998,,,,FALSE,63,36,,F,662502,XVX-93-24        ,11202220,,,,,,,,,,HEIFER,,,,,82.8,98007,19,,
580,2669680,15379211,JKRP-98-6,,,,29/07/1998,,,,FALSE,52,33,,F10J2,662507,XVX-89-5         ,8127158,,,,,,,,,,HEIFER,,,,,73.8,98006,17.3,,
581,2669680,15379210,JKRP-98-5,,,,29/07/1998,,,,FALSE,40,37,,F,662300,FCLQ-95-58       ,13099143,,,,,,,,,,HEIFER,,,,,53.6,98005,19.3,69,17.4
582,2669680,15379209,JKRP-98-4,,,,28/07/1998,,,,FALSE,66,34,,F,662507,XVX-92-1         ,10489336,,,,,,,,,,HEIFER,,,,,87.7,98004,17.5,86.1,17
583,2669680,15379208,JKRP-98-3,,,,28/07/1998,,,,FALSE,42,36,,F,662502,XVX-92-57        ,10489340,,,,,,,,,,HEIFER,,,,,51.1,98003,18.5,67.8,17.2
584,2669680,15379207,JKRP-98-2,,,,27/07/1998,,,,FALSE,47,37,,F,662300,GTML-95-5        ,13122264,,,,,,,,,,HEIFER,,,,,57.2,98002,19.1,70.4,17.4
585,2669680,15379206,JKRP-98-1,,,2/12/1998,27/07/1998,,,,FALSE,47,34,,F,662300,GTML-95-58       ,13122241,,,,,DIED,OTHERD,,,,CALF,,,,,,98001,,,
586,2669680,15155667,CCTN-97-1,,,19/02/1999,22/07/1997,,,,FALSE,30,33,,F12V4,662014,,11165422,,,,,CULLED,NOTPREGNANT,,,,CALF,,,,,,87001,,,
587,2669680,15155666,CCTN-97-2,,,19/02/1999,21/08/1997,,,,FALSE,44,8,,F,662014,CCTN-88-5        ,11165421,,,,,CULLED,NOTPREGNANT,,,,CALF,,,,,,87002,,,
588,2669680,14857059,CPWJ-97-109,,,,6/09/1997,,,1,FALSE,71,44,,F,93270,CPWJ-93-42       ,11017259,,,,,,,,,,COW,,,,,88.5,278,49,89,18.5
589,2669680,14857057,CPWJ-97-80,,,,18/08/1997,,,1,FALSE,45,38,,F,663484,CPWJ-94-72       ,12228878,,,,,,,,,,COW,,,,,74.7,254,47.3,,
590,2669680,14857054,CPWJ-97-77,,,,14/08/1997,,,1,FALSE,33,43,,F,91236,CPWJ-94-69       ,12228884,,,,,,,,,,COW,,,,,14.3,251,48,,
591,2669680,14857035,CPWJ-97-107,,,,29/08/1997,,,1,FALSE,44,40,,F,663498,CPWJ-93-35       ,11017305,,,,,,,,,,COW,,,,,48.7,276,47.9,,
592,2669680,14857029,CPWJ-97-35,,,19/02/1999,30/07/1997,,,,FALSE,45,34,,F,92255,CPWJ-92-36       ,10472117,,,,,CULLED,NOTPREGNANT,,,,CALF,,,,,,87035,,,
593,2669680,14857020,CPWJ-97-106,,,,30/08/1997,,,1,FALSE,41,44,,F,90258,CPWJ-91-6        ,9611541,,,,,,,,,,COW,,,,,36.2,274,49.2,80.2,17.3
594,2669680,14856995,CPWJ-97-84,,,,22/08/1997,,,1,FALSE,8,32,,F12,663559,CPWJ-93-30       ,11017304,,,,,,UNKNWN,,,,COW,,,,,-18.4,258,45.8,50.2,16.1
595,2669680,14856992,CPWJ-97-83,,,,20/08/1997,,,1,FALSE,7,34,,F,663505,CPWJ-93-22       ,11017288,,,,,CULLED,LOWPRD,,,,COW,,,,,-54.8,255,35.6,,
596,2669680,14819065,BYTN-97-51,,,19/02/1999,4/08/1997,,,,FALSE,50,11,,F,91201,BYTN-92-78       ,10475645,,,,,CULLED,NOTPREGNANT,,,,CALF,,,,,,87051,,,
597,2669680,14819062,BYTN-97-86,,,,24/08/1997,,,1,FALSE,45,45,,F,91201,BYTN-91-25       ,9611577,,,,,,,,,,COW,,,,,32.1,237,49.3,82,17.3
598,2669680,14819037,BYTN-97-88,,,,25/08/1997,,,1,FALSE,52,39,,F,663505,BYTN-91-17       ,9611588,,,,,,,,,,COW,,,,,106,238,47.8,77.7,17.9
599,2669680,14819030,BYTN-97-94,,,,29/08/1997,,,1,FALSE,23,38,,F,663484,BYTN-90-32       ,8622272,,,,,,,,,,COW,,,,,5.2,244,46.6,59.5,16.9
600,2669680,14819023,BYTN-97-89,,,,25/08/1997,,,1,FALSE,26,40,,F,663498,BYTN-94-24       ,12213049,,,,,,,,,,COW,,,,,3.4,241,48.1,61.7,17.9
601,2669680,14818978,BYTN-97-99,,,,29/08/1997,,,1,FALSE,61,45,,F,92201,BYTN-90-7        ,8622269,,,,,,,,,,COW,,,,,89.5,249,49.3,92.7,17.3
602,2669680,14818976,BYTN-97-42,,,,2/08/1997,,,1,FALSE,53,40,,F,92201,,13332577,,,,,,,,,,COW,,,,,45,230,48,88.1,16.7
603,2669680,14709047,DJBX-97-125,,,,15/08/1997,,,1,FALSE,46,42,,F,93270,,10646463,,,,,,,,,,COW,,,,,44.5,203,48.5,100.7,17.6
604,2669680,14709038,DJBX-97-96,,,,5/08/1997,,,1,FALSE,48,41,,F,90274,,10706308,,,,,,,,,,COW,,,,,60.7,175,48.4,74.9,18.1
605,2669680,14709036,DJBX-97-133,,,,19/08/1997,,,1,FALSE,45,42,,F,93270,,11214548,,,,,,,,,,COW,,,,,39.1,213,48.9,72.8,18.3
606,2669680,14709035,DJBX-97-95,,,,4/08/1997,,,1,FALSE,79,39,,F,92255,,13218905,,,,,,,,,,COW,,,,,111.1,171,45.2,105.7,16.6
607,2669680,14709031,DJBX-97-131,,,,18/08/1997,,,1,FALSE,58,42,,F,93270,,10488761,,,,,,,,,,COW,,,,,76,208,48.6,82.1,17.4
608,2669680,14709030,DJBX-97-141,,,,22/08/1997,,,1,FALSE,44,43,,F,91201,DJBX-94-69       ,11741657,,,,,,,,,,COW,,,,,54.9,224,48.4,79.7,13
609,2669680,14709024,DJBX-97-105,,,,7/08/1997,,,1,FALSE,43,42,,F,90281,,10404433,,,,,,,,,,COW,,,,,44.9,184,48.6,,
610,2669680,14709023,DJBX-97-109,,,,10/08/1997,,,1,FALSE,50,42,,F,93291,,10488722,,,,,,,,,,COW,,,,,59.7,190,48.7,97.6,16.3
611,2669680,14709021,DJBX-97-104,,,,7/08/1997,,,1,FALSE,30,41,,F,90274,,11214537,,,,,,,,,,COW,,,,,44.1,182,48.3,64.3,17.3
612,2669680,14709016,DJBX-97-132,,,,19/08/1997,,,1,FALSE,65,41,,F,93270,,10464589,,,,,,,,,,COW,,,,,75.7,209,48.3,86.8,17.3
613,2669680,14709014,DJBX-97-97,,,19/02/1999,5/08/1997,,,,FALSE,55,36,,F,90281,DJBX-94-143      ,12449820,,,,,CULLED,NOTPREGNANT,,,,CALF,,,,,,87097,,,
614,2669680,14709012,DJBX-97-102,,,,6/08/1997,,,1,FALSE,35,34,,F,90281,,10488691,,,,,CULLED,BEHAV,,,,COW,,,,,44.8,177,17.8,,
615,2669680,14709011,DJBX-97-108,,,,10/08/1997,,,1,FALSE,53,40,,F,93291,DJBX-94-36       ,11574009,,,,,,,,,,COW,,,,,52.8,189,47.7,87.2,16.8
616,2669680,14709009,DJBX-97-121,,,,14/08/1997,,,1,FALSE,67,41,,F,90274,,12325186,,,,,,,,,,COW,,,,,119,200,48.5,88.7,17.3
617,2669680,14709008,DJBX-97-99,,,,5/08/1997,,,1,FALSE,71,43,,F,92304,DJBX-94-31       ,11574015,,,,,,,,,,COW,,,,,101.1,176,49.1,83.5,10.4
618,2669680,14708997,DJBX-97-149,,,,29/08/1997,,,1,FALSE,41,41,,F,93270,,10480843,,,,,,,,,,COW,,,,,38.8,225,48.3,70.4,18.1
619,2669680,14708996,DJBX-97-136,,,,20/08/1997,,,1,FALSE,46,23,,F,91236,,11739526,,,,,,,,,,COW,,,,,53.2,223,43.5,75,14.9
620,2669680,14708991,DJBX-97-130,,,,17/08/1997,,,1,FALSE,61,25,,F,93291,DJBX-94-125      ,12335795,,,,,,,,,,COW,,,,,86.9,206,44.4,93.3,14.8
621,2669680,14708989,DJBX-97-135,,,,20/08/1997,,,1,FALSE,47,41,,F,89208,,12513321,,,,,,,,,,COW,,,,,82,216,48.4,82,12.8
622,2669680,14708987,DJBX-97-128,,,,17/08/1997,,,1,FALSE,59,41,,F,90274,DJBX-94-82       ,11741635,,,,,,,,,,COW,,,,,113.5,205,48.3,109.6,17.5
623,2669680,14708986,DJBX-97-114,,,,12/08/1997,,,1,FALSE,33,41,,F,90274,,11214507,,,,,,,,,,COW,,,,,34.6,191,47.9,87.5,16.1
624,2669680,14708980,DJBX-97-115,,,20/05/1999,12/08/1997,,,,FALSE,52,34,,F,92255,,11214492,,,,,CULLED,NOTPREGNANT,,,,HEIFER,,,,,65.3,192,18,,
625,2669680,14708973,DJBX-97-118,,,,13/08/1997,,,1,FALSE,38,39,,F,90274,,10480709,,,,,,,,,,COW,,,,,32.7,198,45.2,74.8,12.5
626,2669680,14708970,DJBX-97-123,,,,15/08/1997,,,1,FALSE,46,40,,F,93291,,10480698,,,,,,,,,,COW,,,,,67.5,202,48.4,73,18
627,2669680,10820911,DGDW-93-40,,,,19/08/1993,,,5,FALSE,29,58,,F,662047,BGQK-88-24       ,7277247,,,,,,,,,,COW,,,,,37.6,30,81.9,64.9,15.6
628,2669680,10137119,DGDW-92-11,,,,28/07/1992,,,5,FALSE,22,58,,F12J4,87203,CVBV-88-77       ,6986500,,,,,,,,,,COW,,,,,26.5,84,81.9,,
629,2669680,11899632,DGDW-94-20,,,11/03/1999,6/08/1994,,,3,FALSE,34,54,,F8 J6,63293,CVBV-88-113      ,6986505,,,,,CULLED,LAMEREM,,,,COW,,,,,,258,,,
630,2669680,11541115,DGDW-93-71,,,,17/10/1993,,,5,FALSE,24,46,,F8,,DGDW-90-5        ,8542232,,,,,,,,,,COW,,,,,31.3,285,80.9,87.9,18.1
631,2669680,10137094,DGDW-92-1,,,,20/07/1992,,,6,FALSE,28,57,,F,662163,BGQK-89-31       ,7701153,,,,,,,,,,COW,,,,,14.1,286,83.8,68.3,14.8
632,2669680,10137065,DGDW-92-4,,,,27/07/1992,,,6,FALSE,9,59,,F,662004,4/184/84/842     ,5503550,,,,,,,,,,COW,,,,,-2.3,287,84.1,51.9,19.6
633,2669680,11491446,DGDW-93-70,,,,15/10/1993,,,5,FALSE,11,41,,F8,,4/184/83/834     ,2618107,,,,,,,,,,COW,,,,,2.4,288,75.2,78.8,17.4
634,2669680,11899582,DGDW-94-30,,,,8/08/1994,,,4,FALSE,40,55,,F,662224,BGQK-89-14       ,7701185,,,,,,,,,,COW,,,,,60.2,289,78.6,90.6,17.8
635,2669680,12262309,DGDW-94-87,,,30/04/1999,24/09/1994,,,3,FALSE,38,53,,F,63999,BLPF-91-21       ,9343491,,,,,CULLED,UDR BD,,,,COW,,,,,,290,,,
636,2669680,11899620,DGDW-94-57,,,,20/08/1994,,,4,FALSE,53,56,,F8 J6,662224,CVBV-89-3        ,7910652,,,,,,,,,,COW,,,,,78.6,291,79,93.1,14.6
637,2669680,10137066,DGDW-92-7,,,,28/07/1992,,,6,FALSE,10,59,,F,662163,BGQK-87-29       ,7276765,,,,,,,,,,COW,,,,,-4.9,292,83.9,51.8,19.5
638,2669680,11899633,DGDW-94-66,,,30/04/1999,28/08/1994,,,3,FALSE,47,54,,F10J4,662224,CVBV-86-27       ,5560781,,,,,CULLED,BEHAV,,,,COW,,,,,,293,,,
639,2669680,11899611,DGDW-94-2,,,,29/07/1994,,,4,FALSE,41,54,,F,662655,DGDW-90-25       ,8565901,,,,,,,,,,COW,,,,,49,294,77.9,,
640,2669680,11160636,DGDW-93-58,,,7/04/1999,3/09/1993,,,4,FALSE,35,55,,F,63206,BGQK-89-25       ,7701149,,,,,CULLED,NOTPREGNANT,HI CEL,,,COW,,,,,,295,,,
641,2669680,11899628,DGDW-94-35,,,,10/08/1994,,,4,FALSE,50,55,,F10J6,63684,CVBV-88-86       ,6986502,,,,,,,,,,COW,,,,,59.6,296,78.1,111.6,19.3
642,2669680,11899616,DGDW-94-55,,,30/04/1999,22/08/1994,,,3,FALSE,30,53,,F,662470,DGDW-90-11       ,8565871,,,,,CULLED,SLOW,,,,COW,,,,,,297,,,
643,2669680,11899606,DGDW-94-56,,,,20/08/1994,,,4,FALSE,53,56,,F,662224,BGQK-88-24       ,7277247,,,,,,,,,,COW,,,,,80.4,298,79,104.5,19.5
644,2669680,11899597,DGDW-94-3,,,,29/07/1994,,,4,FALSE,42,55,,F,63684,DGDW-90-3        ,8565897,,,,,,,,,,COW,,,,,52.6,299,78.6,72.9,19.1
645,2669680,10820927,DGDW-93-35,,,,17/08/1993,,,5,FALSE,47,56,,F8 J8,63684,CVBV-89-201      ,7910746,,,,,,,,,,COW,,,,,61.2,300,81.7,92.1,14.7
646,2669680,10137081,DGDW-92-17,,,,30/07/1992,,,6,FALSE,25,59,,F,662163,4/184/82/8211    ,2378626,,,,,,,,,,COW,,,,,33,301,83.9,,
647,2669680,11899648,DGDW-94-84,,,,11/09/1994,,,4,FALSE,35,55,,F,662091,BKCG-91-20       ,9344740,,,,,,,,,,COW,,,,,38,302,78.4,93.5,19.2
648,2669680,11899622,DGDW-94-8,,,,31/07/1994,,,4,FALSE,47,55,,F10J6,662223,CVBV-89-38       ,7910663,,,,,,,,,,COW,,,,,87.2,303,78.3,82.2,19.9
649,2669680,10820892,DGDW-93-32,,,,14/08/1993,,,5,FALSE,12,44,,F,662248,BGQK-86-19       ,5900586,,,,,,,,,,COW,,,,,12.5,304,81.2,57.8,13.2
650,2669680,10820894,DGDW-93-25,,,,12/08/1993,,,5,FALSE,11,58,,F,63898,DGDW-90-19       ,8565881,,,,,,,,,,COW,,,,,3.4,305,81.8,,
651,2669680,10137092,DGDW-92-31,,,,4/08/1992,,,6,FALSE,27,56,,F12X4,662004,,3332113,,,,,,,,,,COW,,,,,38.9,306,83.7,66.1,19.3
652,2669680,11899656,DGDW-94-51,,,,16/08/1994,,,4,FALSE,56,52,,F,662470,BLPF-91-40       ,9343487,,,,,,,,,,COW,,,,,93.9,307,78.2,85.6,14.2
653,2669680,10820880,DGDW-93-5,,,,27/07/1993,,,4,FALSE,39,55,,F,63366,4/184/82/8216    ,2378631,,,,,,,,,,COW,,,,,56.8,308,78.9,,
654,2669680,10820917,DGDW-93-23,,,20/05/1999,11/08/1993,,,4,FALSE,66,56,,F8 J6,662004,CVBV-89-79       ,7910692,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,143.9,309,79.4,,
655,2669680,10820888,DGDW-93-48,,,,22/08/1993,,,5,FALSE,12,56,,F,63499,BGQK-86-26       ,6874876,,,,,,,,,,COW,,,,,31,310,81.4,77.6,19.4
656,2669680,10820910,DGDW-93-22,,,,9/08/1993,,,5,FALSE,36,57,,F,662297,BGQK-86-12       ,6893811,,,,,,,,,,COW,,,,,56.2,311,81.5,94.7,19.6
657,2669680,11899605,DGDW-94-23,,,,6/08/1994,,,4,FALSE,28,53,,F,662091,BGQK-88-13       ,7277245,,,,,,,,,,COW,,,,,53.4,312,78.8,63.4,18.8
658,2669680,11899646,DGDW-94-71,,,,1/09/1994,,,4,FALSE,52,55,,F,63684,BHYH-91-20       ,9315173,,,,,,,,,,COW,,,,,88.3,313,79,78.5,20
659,2669680,11899593,DGDW-94-11,,,,4/08/1994,,,4,FALSE,31,56,,F,662223,DGDW-90-19       ,8565881,,,,,,,,,,COW,,,,,41.9,314,78.7,,
660,2669680,11899614,DGDW-94-38,,,20/05/1999,12/08/1994,,,3,FALSE,29,41,,F,662497,CVBV-87-61       ,6086255,,,,,CULLED,NOTPREGNANT,,,,COW,,,,,37.1,315,74.2,,
661,2669680,11899599,DGDW-94-58,,,,20/08/1994,,,4,FALSE,8,56,,F,63622,BGQK-87-20       ,7276756,,,,,,,,,,COW,,,,,0.6,316,79,56,14.7
662,2669680,10820907,DGDW-93-53,,,,27/08/1993,,,5,FALSE,50,56,,F,63206,DGDW-90-30       ,8565904,,,,,,,,,,COW,,,,,50.6,317,81.7,74.8,20.1
663,2669680,12622249,CCTN-95-15,,,,12/08/1995,,,3,FALSE,55,52,SRD STRATHALLAN MISS CARA,F  SF,662718,CQRR-93-4        ,10749537,,,,,,,,,,COW,,,,,65,318,74.8,96.3,16.9
664,2669680,11686056,CQRR-94-8,,,,31/07/1994,,,4,FALSE,55,54,SRB STRATHALLAN C T UNITY,F  SF,87224,CQRR-91-28       ,9119694,,,,,,,,,,COW,,,,,110.7,319,74.4,100.2,17.8
665,2669680,9071816,CBDY-91-6,,,11/10/1998,12/07/1991,,,6,FALSE,29,60,CHARNWOOD B STAR KATIE-ET,F  PED,63802,BYKQ-87-34       ,6026024,,,,,DIED,MLKFEV,,,,COW,,,,,,320,,,
666,2669680,15985757,JKRP-98-50,,,,18/08/1998,,,,FALSE,48,23,,F     ,663737,DGDW-92-1,,,,,,,,,,,HEIFER,,,,,59.5,98050,11.9,72,15.6
667,2669680,15985758,JKRP-98-53,,,,21/08/1998,,,,FALSE,57,22,,F     ,663732,DGDW-94-71,,,,,,,,,,,HEIFER,,,,,71.7,98053,11.6,,
668,2669680,15985759,JKRP-98-56,,,,31/08/1998,,,,FALSE,51,35,,F     ,663558,DGDW-94-84,,,,,,,,,,,HEIFER,,,,,64.5,98056,18.3,74.5,17.2
669,2669680,15985756,JKRP-98-47,,,,14/08/1998,,,,FALSE,46,38,,F     ,63999,XVX-91-4,,,,,,,,,,,HEIFER,,,,,54.8,98047,19.6,69.7,17.5
670,2669680,15985760,JKRP-98-57,,,,5/09/1998,,,,FALSE,49,36,,F     ,663558,DGDW-94-11,,,,,,,,,,,HEIFER,,,,,65,98057,18.4,,
671,2669680,,JKRP-98-58,,,10/09/1998,7/09/1998,,,,FALSE,,,,,662507,DGDW-94-51,,,,,,DIED,OTHERD,,,,CALF,,,,,,98058,,,
672,2669680,15985762,JKRP-98-59,,,,9/09/1998,,,,FALSE,31,21,,F     ,663713,DGDW-94-2,,,,,,,,,,,HEIFER,,,,,39.5,98059,10.8,,
673,2669680,15985763,JKRP-98-60,,,,8/10/1998,,,,FALSE,47,30,,F8    ,,CBDY-91-6,,,,,,,,,,,HEIFER,,,,,58.8,98060,15.6,66.1,11.3
674,2669680,13657685,CQRR-96-24,,,,10/08/1996,,,2,FALSE,24,51,STRATHALLAN BANDIT GLAD  ,F  PED,87203,368876,,,DRY,,,,,,,,COW,,,,,50.4,127,61.1,62.2,14.6
675,2669680,11899624,DGDW-94-53,,,,16/08/1994,,,4,FALSE,30,56,,F,662224,CVBV-89-49       ,,,,,27/08/1998,,,,,,COW,,,,,14,123,79,66.3,19.1
676,2669680,10820890,DGDW-93-4,,,,27/07/1993,25/05/1998,,5,FALSE,-16,57,,F     ,662309,BGQK-87-2        ,,,DRY,,,,,,,,COW,,,,2.00E+12,-64.2,145,81.8,61.6,19.6
677,2669680,10137047,DGDW-92-42,,,1/05/1999,7/08/1992,25/05/1998,,5,FALSE,11,59,,F     ,63366,BGQK-85-3        ,,,DRY,,,CULLED,NOTPREGNANT,,,,COW,,,,2.00E+12,,209,,,
678,2669680,11899584,DGDW-94-5,,,,31/07/1994,25/05/1998,,4,FALSE,4,55,,F     ,662497,BGQK-87-2        ,,,DRY,,,,,,,,COW,,,,2.00E+12,-34.2,221,78.6,73.6,19.3
832,2669680,14533125,CQRR-97-5,,,,29/07/1997,,,1,FALSE,51,43,SRC STRATHALLAN HC UNITY,F  SF,662350,CQRR-94-8,11686056,,,,,,,,,,COW,,,,,71.5,290,49.8,,